,City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Year of Data Collection,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year Emissions,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Diversion Masses: Composted Food (tons),Diversion Masses: Composted Green (tons),Diversion Masses: Composted Wood (tons),Diversion Masses: Composted Paper and Cardboard (tons),Diversion Masses: Anaerobically Digested Food (tons),Diversion Masses: Anaerobically Digested Green (tons),Diversion Masses: Anaerobically Digested Wood (tons),Diversion Masses: Anaerobically Digested Paper and Cardboard (tons),Diversion Masses: Incinerated Food (tons),Diversion Masses: Incinerated Green (tons),Diversion Masses: Incinerated Wood (tons),Diversion Masses: Incinerated Paper and Cardboard (tons),Diversion Masses: Incinerated Textiles (tons),Diversion Masses: Incinerated Plastic (tons),Diversion Masses: Incinerated Rubber/Leather (tons),Diversion Masses: Recycled Wood (tons),Diversion Masses: Recycled Paper and Cardboard (tons),Diversion Masses: Recycled Textiles (tons),Diversion Masses: Recycled Plastic (tons),Diversion Masses: Recycled Rubber/Leather (tons),Diversion Masses: Recycled Metal (tons),Diversion Masses: Recycled Glass (tons),Diversion Masses: Recycled Other (tons),Non Compostable Not Targeted Total (%),Precipitation Zone,k: Food,k: Green,k: Wood,k: Paper and Cardboard,k: Textiles,MEF: Compost,Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
5201,Amritsar,India,IND,31.6343083,74.8736788,1132383.0,World Bank,2016,227395.0,0.5501672137430533,53.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,SWEET Model,2045,3894.6823246194776,0.0,527.9086695261477,688.8653454971633,0.0,5111.456339642789,4.513893567496853,28.686327077747997,2.020732738316444,2.078036515310333,657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81249999999999,0.0,7.812499999999998,7.812499999999998,0.0,1.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5202,Amritsar,India,IND,31.6343083,74.8736788,1132383.0,World Bank,2016,227395.0,0.5501672137430533,53.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,SWEET Model,2046,3975.6086078261,0.0,539.6086865177828,703.4336449661147,0.0,5218.650939309997,4.608556415373594,28.686327077747997,2.020732738316444,2.078036515310333,657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81249999999999,0.0,7.812499999999998,7.812499999999998,0.0,1.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5203,Amritsar,India,IND,31.6343083,74.8736788,1132383.0,World Bank,2016,227395.0,0.5501672137430533,53.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,SWEET Model,2047,4058.2176621676313,0.0,551.5388137921474,718.2957179470025,0.0,5328.052193906781,4.705167945745195,28.9544235924933,2.020732738316444,2.078036515310333,657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81249999999999,0.0,7.812499999999998,7.812499999999998,0.0,1.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5204,Amritsar,India,IND,31.6343083,74.8736788,1132383.0,World Bank,2016,227395.0,0.5501672137430533,53.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,SWEET Model,2048,4142.544276123978,0.0,563.7040653944138,733.4579860215069,0.0,5439.706327539899,4.803768978817148,28.9544235924933,2.020732738316444,2.078036515310333,657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81249999999999,0.0,7.812499999999998,7.812499999999998,0.0,1.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5205,Amritsar,India,IND,31.6343083,74.8736788,1132383.0,World Bank,2016,227395.0,0.5501672137430533,53.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,SWEET Model,2049,4228.623990763285,0.0,576.1095554199957,748.9269930100139,0.0,5553.660539193295,4.904401195702598,29.2225201072386,2.020732738316444,2.078036515310333,657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81249999999999,0.0,7.812499999999998,7.812499999999998,0.0,1.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5206,Amritsar,India,IND,31.6343083,74.8736788,1132383.0,World Bank,2016,227395.0,0.5501672137430533,53.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,SWEET Model,2050,4316.493110493311,0.0,588.7605001675444,764.7094079079546,0.0,5669.963018568809,5.007107152411162,28.9544235924933,2.020732738316444,2.078036515310333,657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81249999999999,0.0,7.812499999999998,7.812499999999998,0.0,1.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5207,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2010,1665.18670228416,0.0,0.0,429.0049836264416,47.5235509524022,2141.715236863004,1.8330560875593267,32.171581769437,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5208,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2011,1700.0501465032644,0.0,0.0,439.4801365780978,48.68491321474975,2188.215196296112,1.8728545781537007,32.171581769437,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5209,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2012,1735.641029887476,0.0,0.0,450.1215982074404,49.86468460659084,2235.627312701507,1.913433767723402,31.63538873994638,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5210,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2013,1771.9749399042255,0.0,0.0,460.9347204259084,51.06345890697984,2283.9731192371137,1.9548120861164036,30.83109919571045,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5211,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2014,1809.067730420374,0.0,0.0,471.92490098443966,52.28183494940074,2333.2744663542144,1.9970082347464355,29.49061662198391,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5212,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2015,1846.935537132506,0.0,0.0,483.0975867725311,53.52041698824038,2383.5535408932774,2.0400412029367696,28.418230563002684,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5213,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2016,1885.5947916967575,0.0,0.0,494.45827710361215,54.77981506371348,2434.832883864083,2.0839302831379065,27.882037533512065,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5214,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2017,1925.052531236841,0.0,0.0,506.01131522062593,56.06064536553337,2487.1244918230004,2.1286857429896826,27.07774798927614,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5215,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2018,1965.1859172365016,0.0,0.0,517.7510195956744,57.36214262114446,2540.2990794533207,2.1741969294824237,27.07774798927614,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5216,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2019,2006.0307290798823,0.0,0.0,529.6829893019151,58.68492798696061,2594.398646368758,2.220499789340635,26.273458445040216,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5217,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2020,2047.619866929848,0.0,0.0,541.8128754882764,60.02962836645607,2649.46237078458,2.267627854503935,25.201072386058986,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5218,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2021,2089.983887814843,0.0,0.0,554.1463846635679,61.39687677495055,2705.527149253361,2.315612704077304,24.932975871313676,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5219,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2022,2133.1514546728663,0.0,0.0,566.6892819695275,62.787312703138255,2762.628049345532,2.364484351772345,25.201072386058986,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5220,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2023,2177.149712717084,0.0,0.0,579.4473944453437,64.20158247964346,2820.798689642071,2.4142715711362874,24.664879356568363,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5221,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2024,2222.0046051218656,0.0,0.0,592.4266142861571,65.64033963288112,2880.071559040904,2.465002168840668,24.128686327077748,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5222,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2025,2267.74113805202,0.0,0.0,605.6329020979954,67.10424525249516,2940.47828540251,2.516703214610347,23.86058981233244,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5223,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2026,2314.383603407489,0.0,0.0,619.0722901515518,68.59396835064321,3002.0498619096834,2.569401234960808,23.59249329758713,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5224,Allahabad,India,IND,25.4381302,81.8338005,1168385.0,World Bank,2016,236640.0,0.5548930935635836,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,28.000000000000004,0.0,0.0,0.0,SWEET Model,2027,2361.9557662772063,0.0,0.0,632.7508856371923,70.11018622339202,3064.8168381377905,2.6231223767318053,22.78820375335121,2.0928620694348865,2.049728183407473,919,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51342.33757883666,0.0,0.0,6411.567528286854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
